Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-07-16 13:30:00+00:00,313.3399963378906,314.0,312.6300048828125,312.79998779296875,3085596
2025-07-16 13:31:00+00:00,313.9374084472656,314.4599914550781,312.80010986328125,313.364990234375,635465
2025-07-16 13:32:00+00:00,314.1050109863281,314.6390075683594,313.0101013183594,313.7699890136719,500399
2025-07-16 13:33:00+00:00,315.4750061035156,315.6300048828125,313.9400939941406,314.099609375,807855
2025-07-16 13:34:00+00:00,314.71990966796875,315.5,314.510009765625,315.5,514533
2025-07-16 13:35:00+00:00,314.5350036621094,314.8500061035156,314.0199890136719,314.7799987792969,371977
2025-07-16 13:36:00+00:00,314.29998779296875,314.9100036621094,314.17999267578125,314.5899963378906,279944
2025-07-16 13:37:00+00:00,314.07501220703125,314.3900146484375,313.42999267578125,314.29998779296875,411726
2025-07-16 13:38:00+00:00,315.0799865722656,315.17999267578125,313.70001220703125,314.0199890136719,460794
2025-07-16 13:39:00+00:00,316.2799987792969,316.6099853515625,314.7900085449219,315.0714111328125,912573
2025-07-16 13:40:00+00:00,315.8299865722656,316.82000732421875,315.82000732421875,316.2699890136719,652748
2025-07-16 13:41:00+00:00,315.9527893066406,316.0,315.4200134277344,315.8500061035156,372603
2025-07-16 13:42:00+00:00,316.1799011230469,316.3299865722656,315.8128967285156,315.93109130859375,365728
2025-07-16 13:43:00+00:00,316.2699890136719,316.8500061035156,316.0600891113281,316.1499938964844,453282
2025-07-16 13:44:00+00:00,316.55999755859375,316.5828857421875,316.0700988769531,316.268798828125,276235
2025-07-16 13:45:00+00:00,317.04998779296875,317.1600036621094,316.54998779296875,316.6000061035156,687776
2025-07-16 13:46:00+00:00,317.6600036621094,318.0899963378906,316.8999938964844,317.0205993652344,787346
2025-07-16 13:47:00+00:00,318.1700134277344,318.45001220703125,317.55999755859375,317.66009521484375,627699
2025-07-16 13:48:00+00:00,317.8399963378906,318.6300048828125,317.82000732421875,318.260009765625,595567
2025-07-16 13:49:00+00:00,317.30999755859375,318.04998779296875,317.2799987792969,317.875,534361
2025-07-16 13:50:00+00:00,317.45001220703125,317.5,316.75,317.30999755859375,475961
2025-07-16 13:51:00+00:00,318.1679992675781,318.4200134277344,317.4100036621094,317.45001220703125,523665
2025-07-16 13:52:00+00:00,318.2500915527344,318.3500061035156,317.5899963378906,318.2099914550781,446753
2025-07-16 13:53:00+00:00,317.4988098144531,318.5,317.260009765625,318.2500915527344,392870
2025-07-16 13:54:00+00:00,316.8999938964844,317.69989013671875,316.239990234375,317.4700927734375,593936
2025-07-16 13:55:00+00:00,317.614990234375,318.0799865722656,316.8299865722656,316.8619079589844,442404
2025-07-16 13:56:00+00:00,317.7099914550781,317.8500061035156,317.3517150878906,317.6445007324219,267039
2025-07-16 13:57:00+00:00,317.6000061035156,317.8900146484375,317.1435852050781,317.6700134277344,258446
2025-07-16 13:58:00+00:00,318.44000244140625,318.54998779296875,318.310791015625,318.4963073730469,596722
2025-07-16 13:59:00+00:00,318.20001220703125,318.510009765625,317.85009765625,318.3599853515625,454732
2025-07-16 14:00:00+00:00,318.2403869628906,318.9100036621094,318.0,318.2300109863281,489272
2025-07-16 14:01:00+00:00,317.45001220703125,318.34991455078125,317.3800048828125,318.20001220703125,421779
2025-07-16 14:02:00+00:00,317.25,317.5199890136719,316.8500061035156,317.45001220703125,365675
2025-07-16 14:03:00+00:00,317.07000732421875,317.22601318359375,316.6300048828125,317.19000244140625,330634
2025-07-16 14:04:00+00:00,317.6795959472656,317.8599853515625,316.8999938964844,317.04998779296875,409971
2025-07-16 14:05:00+00:00,316.6199951171875,317.7759094238281,316.5199890136719,317.67010498046875,378490
2025-07-16 14:06:00+00:00,315.89910888671875,316.9798889160156,315.82000732421875,316.5799865722656,441149
2025-07-16 14:07:00+00:00,315.6000061035156,316.0415954589844,315.4700012207031,315.89471435546875,421211
2025-07-16 14:08:00+00:00,315.5845947265625,315.9700012207031,315.25,315.593994140625,351202
2025-07-16 14:09:00+00:00,315.5743103027344,315.7300109863281,315.20001220703125,315.5992126464844,296437
2025-07-16 14:10:00+00:00,316.0885009765625,316.1300048828125,315.54998779296875,315.5693054199219,345033
2025-07-16 14:11:00+00:00,315.0101013183594,316.0799865722656,314.9200134277344,316.0799865722656,401663
2025-07-16 14:12:00+00:00,314.8634948730469,315.0899963378906,314.57000732421875,315.0392150878906,386655
2025-07-16 14:13:00+00:00,315.1600036621094,315.2900085449219,314.6499938964844,314.8399963378906,269963
2025-07-16 14:14:00+00:00,314.7792053222656,315.16339111328125,314.5199890136719,315.1499938964844,295183
2025-07-16 14:15:00+00:00,314.6358947753906,314.9800109863281,314.4200134277344,314.760009765625,306147
2025-07-16 14:16:00+00:00,314.7300109863281,315.0198974609375,314.5199890136719,314.6199951171875,271242
2025-07-16 14:17:00+00:00,315.4317932128906,315.4599914550781,314.6199951171875,314.7663879394531,264535
2025-07-16 14:18:00+00:00,314.97601318359375,315.7099914550781,314.8800048828125,315.42999267578125,306987
2025-07-16 14:19:00+00:00,315.5249938964844,315.6000061035156,314.989990234375,314.989990234375,219953
2025-07-16 14:20:00+00:00,316.1169128417969,316.17999267578125,315.42999267578125,315.5400085449219,337742
2025-07-16 14:21:00+00:00,316.5299987792969,316.6000061035156,315.7300109863281,316.1000061035156,327951
2025-07-16 14:22:00+00:00,316.9200134277344,317.07000732421875,316.44000244140625,316.5299987792969,377976
2025-07-16 14:23:00+00:00,317.2900085449219,317.510009765625,316.8999938964844,316.92999267578125,348229
2025-07-16 14:24:00+00:00,317.3299865722656,317.6700134277344,317.1499938964844,317.30499267578125,283606
2025-07-16 14:25:00+00:00,317.0150146484375,317.3699951171875,316.8999938964844,317.3500061035156,309544
2025-07-16 14:26:00+00:00,317.55450439453125,318.1000061035156,316.989990234375,317.0050048828125,429988
2025-07-16 14:27:00+00:00,317.9399108886719,318.04998779296875,317.260009765625,317.5199890136719,286232
2025-07-16 14:28:00+00:00,317.7799987792969,318.2200012207031,317.6300964355469,317.9100036621094,303665
2025-07-16 14:29:00+00:00,318.17999267578125,318.4100036621094,317.739990234375,317.739990234375,291885
2025-07-16 14:30:00+00:00,318.9476013183594,319.1099853515625,318.0,318.17498779296875,686237
2025-07-16 14:31:00+00:00,318.9307861328125,319.2283020019531,318.70001220703125,318.9381103515625,442040
2025-07-16 14:32:00+00:00,319.5046081542969,320.2799072265625,318.8999938964844,318.92999267578125,979856
2025-07-16 14:33:00+00:00,319.70001220703125,319.783203125,318.8699951171875,319.5150146484375,476640
2025-07-16 14:34:00+00:00,319.5799865722656,320.3599853515625,319.4601135253906,319.6499938964844,532653
2025-07-16 14:35:00+00:00,318.8699951171875,319.6199951171875,318.6499938964844,319.6199951171875,454493
2025-07-16 14:36:00+00:00,319.3599853515625,319.3699951171875,318.75,318.8522033691406,318664
2025-07-16 14:37:00+00:00,318.7721862792969,319.7099914550781,318.7200012207031,319.3800048828125,389618
2025-07-16 14:38:00+00:00,318.82000732421875,318.92999267578125,318.4200134277344,318.73638916015625,360897
2025-07-16 14:39:00+00:00,318.9291076660156,318.95001220703125,318.4295959472656,318.79998779296875,234529
2025-07-16 14:40:00+00:00,319.3888854980469,319.5994873046875,318.7300109863281,318.9195861816406,333686
2025-07-16 14:41:00+00:00,318.7749938964844,319.489990234375,318.6910095214844,319.3299865722656,229134
2025-07-16 14:42:00+00:00,319.42999267578125,319.5799865722656,318.7300109863281,318.7300109863281,247842
2025-07-16 14:43:00+00:00,319.1600036621094,319.5,318.989990234375,319.42498779296875,165814
2025-07-16 14:44:00+00:00,319.4750061035156,319.8800048828125,319.1039123535156,319.135009765625,313265
2025-07-16 14:45:00+00:00,319.8700866699219,319.9599914550781,319.3599853515625,319.3999938964844,252718
2025-07-16 14:46:00+00:00,319.9674987792969,320.260009765625,319.4678039550781,319.9031066894531,505767
2025-07-16 14:47:00+00:00,320.2799987792969,320.29998779296875,319.8100891113281,319.8490905761719,333861
2025-07-16 14:48:00+00:00,319.5950012207031,320.3599853515625,319.510009765625,320.2749938964844,358888
2025-07-16 14:49:00+00:00,319.1549987792969,319.6099853515625,318.8301086425781,319.593994140625,419092
2025-07-16 14:50:00+00:00,319.9674987792969,319.9700012207031,318.8320007324219,319.1575012207031,291128
2025-07-16 14:51:00+00:00,320.55999755859375,321.1199951171875,319.8114929199219,319.8114929199219,768027
2025-07-16 14:52:00+00:00,320.131103515625,320.7900085449219,319.9801025390625,320.5199890136719,384892
2025-07-16 14:53:00+00:00,320.1629943847656,320.2900085449219,319.8265075683594,320.10150146484375,253642
2025-07-16 14:54:00+00:00,318.9798889160156,320.177001953125,318.70001220703125,320.177001953125,622701
2025-07-16 14:55:00+00:00,319.48968505859375,319.6940002441406,318.6700134277344,318.87091064453125,339919
2025-07-16 14:56:00+00:00,319.8299865722656,319.8699951171875,319.07000732421875,319.4599914550781,257623
2025-07-16 14:57:00+00:00,318.9200134277344,319.8999938964844,318.8699951171875,319.83660888671875,236529
2025-07-16 14:58:00+00:00,318.3500061035156,318.9313049316406,318.1000061035156,318.8970031738281,385535
2025-07-16 14:59:00+00:00,318.8500061035156,318.989990234375,318.20001220703125,318.4100036621094,219914
2025-07-16 15:00:00+00:00,319.260986328125,319.33990478515625,318.4162902832031,318.89129638671875,287214
2025-07-16 15:01:00+00:00,319.3599853515625,319.42999267578125,318.91668701171875,319.31500244140625,219029
2025-07-16 15:02:00+00:00,319.3999938964844,319.5400085449219,318.8599853515625,319.30999755859375,187688
2025-07-16 15:03:00+00:00,319.6700134277344,319.80999755859375,319.3399963378906,319.4100036621094,225466
